Note: The following shows the ratings of three different participants in the same questionnaire.

Questionnaire ID	Colors	Shapes	Materials	Textures	Categories	Appearances	Actions	Biological States	Emotional States	Overall Emotions	Quantities	Interaction Relationships	Spatial Relationships	Positions in the figure	Layouts	Occlusion Relationships	Density Relationships	Environments	Relative Proportions	Styles	Lighting	Photographic Compositions
1909	5	5	4	5	5	5	4	4	3	3	3	3	3	4	4	4	4	4	4	4	4	4
1909	3	4	3	4	5	4	3	3	3	3	3	2	2	2	3	3	4	3	3	4	3	3
1910	4	4	3	4	5	3	3	4	3	3	3	3	4	4	4	4	3	3	4	3	4	4
1910	4	4	3	4	5	4	3	3	3	3	3	3	2	2	3	3	2	3	3	4	3	3
1910	4	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3
1911	3	3	4	4	4	4	3	3	5	5	3	3	3	3	3	3	3	3	4	4	3	3
1911	3	3	3	3	4	4	3	4	4	4	3	3	3	3	3	3	3	3	3	4	3	3
1911	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	4	3	3	4	4	4	4
1912	4	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3
1912	5	4	4	4	4	4	5	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4
1912	5	3	5	5	5	4	4	3	3	3	4	3	3	3	3	3	3	3	4	4	3	2
1913	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	2	3	4	4	4	4	2
1913	5	3	3	4	4	3	2	4	4	4	4	2	4	1	3	4	4	4	1	4	4	3
1913	5	2	4	4	4	1	1	2	3	4	2	2	4	2	2	3	3	3	2	1	3	2
1914	4	3	4	3	5	3	4	4	3	3	2	2	4	3	3	3	2	4	3	4	3	3
1914	3	4	4	4	4	4	4	3	2	2	2	2	3	3	3	3	2	3	3	3	3	3
1914	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	5	5	5	5	5	5	5
1915	3	4	3	4	4	5	3	3	3	3	3	3	3	3	3	3	3	4	3	4	4	3
1915	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	5	5	5	5	5	5	5
1915	4	4	4	4	4	4	5	4	3	3	5	5	3	2	3	3	3	5	3	4	4	3
1916	5	5	3	4	5	5	5	5	5	3	5	2	2	4	4	4	4	2	3	2	4	2
1916	2	4	4	4	4	4	4	4	4	3	4	4	4	3	4	4	2	3	4	4	3	4
1916	5	5	5	5	5	5	5	3	3	3	5	5	3	3	3	3	3	3	3	5	3	3
1917	4	4	4	4	4	4	2	4	3	3	4	2	2	3	3	4	3	4	4	4	2	3
1917	5	5	5	5	5	4	5	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3
1917	4	4	4	4	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3
1918	3	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3
1918	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3
1918	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	4	3	4	4	4	4
1919	3	4	3	4	4	3	4	3	3	3	3	4	3	3	3	3	3	3	3	5	3	3
1919	4	4	4	4	4	4	5	5	5	5	4	5	4	4	4	4	4	5	4	4	4	4
1919	4	5	5	5	5	5	5	5	4	4	3	4	4	4	4	4	4	4	4	4	4	4
1920	4	4	4	4	4	4	4	4	3	3	4	4	3	3	3	3	3	3	4	4	4	4
1920	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4
1920	3	4	4	4	4	4	3	4	3	3	3	3	3	3	3	3	3	3	4	4	4	3
1921	5	5	5	5	5	5	5	5	5	4	5	5	4	5	5	5	5	5	5	4	4	4
1921	3	4	4	4	4	4	4	4	3	3	3	4	3	3	3	3	4	3	4	4	3	4
1921	2	2	2	2	4	3	4	4	4	4	4	4	3	3	4	2	2	2	4	2	3	3
1922	3	3	4	4	4	3	3	3	3	3	3	2	3	3	3	3	3	4	4	4	3	3
1922	4	2	4	4	2	4	4	4	4	4	4	4	3	3	3	3	4	4	4	2	3	4
1922	3	3	3	3	2	2	3	3	3	3	2	3	3	2	3	3	3	3	3	4	3	2
1923	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4
1923	3	3	3	3	3	3	5	3	5	4	3	5	3	3	3	3	3	3	3	4	3	3
1923	4	3	3	3	4	4	5	4	4	4	4	5	4	3	3	3	3	4	4	5	4	3
1924	4	3	3	3	3	4	4	3	5	4	4	3	3	2	3	3	3	3	3	4	3	3
1924	5	4	3	4	4	5	5	4	5	4	4	4	3	3	4	4	4	4	4	4	4	4
1924	5	3	4	4	5	5	2	4	4	4	5	4	5	4	4	4	4	4	3	5	4	5
1925	3	4	3	3	5	4	5	4	4	4	5	3	4	4	4	4	4	4	4	5	4	4
1925	3	4	4	4	5	5	5	5	3	3	5	4	3	2	4	4	4	4	4	3	4	4
1925	3	3	3	3	4	3	3	3	3	3	4	4	3	3	3	3	3	4	3	3	4	3
1926	4	4	4	4	5	5	2	4	3	4	3	4	3	3	3	4	3	3	4	5	5	5
1926	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1926	4	4	4	4	4	2	4	4	4	3	3	4	2	3	3	3	3	3	4	4	3	3
1927	3	3	3	3	4	3	4	4	3	3	4	3	3	4	4	3	3	4	3	3	3	3
1927	4	5	5	5	5	4	4	4	4	4	4	5	5	4	4	4	4	5	4	4	4	4
1927	3	4	4	4	4	4	4	4	3	3	4	3	3	3	3	3	3	4	4	4	4	4
1928	5	4	4	4	4	3	4	4	4	4	3	5	4	4	4	4	3	4	4	4	4	4
1928	4	4	4	4	4	4	4	4	3	3	4	4	3	3	3	4	3	4	4	4	4	4
1928	4	4	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4
1929	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	4	3	4	4	4	4
1929	5	4	4	3	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1929	5	5	5	5	5	3	5	4	5	5	5	5	4	4	5	5	5	5	5	5	5	5
1930	4	1	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	3
1930	5	4	5	5	5	2	2	4	5	5	5	4	4	4	4	3	4	5	5	4	3	4
1930	4	4	4	4	4	4	2	2	4	4	2	4	3	3	4	4	4	4	4	4	4	4
1931	4	4	3	2	5	4	4	4	4	5	3	5	5	5	5	5	5	5	5	4	5	4
1931	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4
1931	4	3	4	3	4	4	5	3	3	3	4	5	4	4	3	3	3	3	3	4	3	3
1932	4	4	4	4	4	4	3	3	4	4	3	4	4	3	4	4	4	4	4	4	4	2
1932	3	3	3	4	4	4	4	4	3	3	4	3	3	2	3	4	3	4	4	4	3	3
1932	3	4	5	4	5	5	4	3	3	4	1	3	3	2	3	2	3	3	4	4	3	2
1933	3	3	4	3	4	3	4	4	3	3	3	3	3	3	3	3	4	3	3	2	3	3
1933	4	4	4	4	5	5	5	4	4	4	3	3	3	3	3	3	3	3	4	5	3	4
1933	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3
1934	5	4	5	5	5	5	5	4	3	3	3	5	5	3	4	4	3	3	5	4	3	5
1934	3	3	4	3	4	4	4	3	3	3	3	4	3	3	3	4	3	3	3	4	3	3
1934	5	5	5	3	5	5	4	5	3	3	5	4	3	3	3	3	3	3	3	4	3	3
1935	3	3	1	3	4	3	4	4	4	3	4	3	3	3	3	3	4	3	3	4	3	3
1935	5	5	5	5	5	3	5	4	5	5	3	4	3	3	2	2	3	3	3	4	3	3
1935	3	2	4	3	3	2	2	4	5	4	4	3	3	3	4	2	3	2	4	1	4	2
1936	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1936	2	2	3	2	4	2	4	4	3	4	4	4	4	3	5	4	4	4	3	4	3	2
1936	4	4	3	3	4	4	4	3	3	4	3	3	3	4	3	2	3	3	3	4	3	3
1937	4	2	4	2	2	4	3	3	4	3	2	3	3	4	3	3	2	4	3	3	3	2
1937	4	4	3	3	4	4	3	4	4	4	3	4	3	3	4	3	4	2	4	4	4	3
1937	4	4	4	3	2	3	4	4	4	4	3	3	2	4	3	4	2	3	3	2	2	2
1938	3	4	3	3	4	4	4	4	5	4	3	5	3	3	3	3	3	5	3	4	3	3
1938	3	4	4	3	4	4	2	4	2	4	3	3	3	3	3	3	3	3	4	3	2	2
1938	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1939	3	3	3	3	4	4	4	4	3	3	3	3	2	2	3	3	3	3	4	4	3	3
1939	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	4	3	3
1939	4	4	4	4	4	4	1	3	3	3	5	3	3	3	3	3	3	3	3	5	3	3
1940	5	4	4	4	4	4	4	5	5	3	4	5	5	5	5	4	3	5	3	3	3	3
1940	5	5	4	4	5	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3
1940	5	4	4	4	4	3	3	3	3	3	3	3	3	3	4	4	3	3	4	4	3	3
2001	3	3	3	3	4	3	4	3	3	3	4	4	4	4	4	4	4	3	4	4	3	3
2001	4	3	3	3	5	4	4	3	3	3	4	4	3	3	4	4	3	3	4	3	3	3
2001	3	3	4	3	4	3	4	3	3	3	5	4	3	4	4	3	3	3	4	4	3	4
2002	3	4	3	3	4	3	4	3	3	3	4	4	3	3	3	3	3	3	3	4	3	3
2002	3	3	4	3	5	3	4	3	3	3	5	4	3	4	3	3	4	3	4	4	3	3
2002	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3
2003	3	3	4	4	5	3	4	3	3	2	5	4	4	4	3	3	2	3	4	4	2	3
2003	5	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5	4	5	4	5	4	4
2003	4	4	4	4	4	3	4	3	3	3	4	3	4	4	4	3	3	3	4	4	3	3
2004	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
2004	4	4	4	4	4	3	4	3	3	3	4	4	4	4	4	3	3	3	4	4	3	3
2004	5	5	5	4	5	4	4	4	4	3	5	4	4	3	3	3	3	3	4	4	3	3
2005	4	4	5	4	5	3	4	3	3	4	5	4	4	3	3	3	4	3	3	4	3	3
2005	4	4	4	4	4	3	4	3	3	3	4	4	3	3	3	3	3	3	3	4	3	3
2005	5	4	5	4	5	4	5	4	3	4	5	5	5	5	5	5	5	3	4	5	3	3
2006	4	4	4	4	4	3	4	3	3	3	4	3	4	3	4	3	3	3	4	4	3	3
2006	5	4	4	4	5	5	4	3	3	3	5	5	4	4	4	4	4	3	3	4	3	3
2006	4	3	4	4	4	3	4	3	3	3	4	4	4	3	3	3	2	3	3	3	3	3
2007	5	3	4	4	4	3	5	4	3	3	5	4	4	4	4	4	4	4	4	5	4	4
2007	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	4	4	3	4	3	3
2007	4	4	3	3	5	3	5	3	3	3	5	5	4	4	4	4	4	4	4	5	3	3
2008	4	3	3	3	4	3	4	3	3	3	1	4	3	3	3	3	3	3	3	3	3	3
2008	3	3	4	3	5	4	4	4	3	3	1	4	3	4	4	3	4	4	3	4	4	2
2008	4	5	4	4	5	4	4	4	4	4	1	4	3	4	3	4	3	5	4	5	4	3
2009	4	4	4	3	5	4	5	5	4	4	5	5	3	3	3	4	4	4	4	4	4	4
2009	3	4	5	5	5	4	5	5	4	4	5	5	3	3	4	3	4	4	4	5	4	4
2009	5	3	3	3	4	3	5	5	5	5	4	5	5	5	5	5	5	5	5	4	4	4
2010	3	4	4	4	4	4	4	4	4	5	4	5	4	2	3	2	4	4	4	5	4	2
2010	4	4	3	3	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
2010	2	4	5	5	5	4	2	3	3	3	4	4	4	3	3	3	3	3	4	4	3	3
2011	5	5	5	5	5	5	5	5	5	4	1	5	4	4	4	4	4	5	4	3	5	5
2011	4	4	4	4	4	4	2	2	3	3	2	2	3	3	3	3	3	3	3	4	3	3
2011	3	3	4	4	4	3	3	3	3	3	4	3	4	4	3	3	4	3	2	3	2	4
2012	5	4	4	4	5	4	4	3	3	3	3	3	4	3	3	3	3	3	4	4	3	3
2012	5	4	5	5	5	4	2	4	3	3	3	4	4	3	4	4	4	3	4	4	3	3
2012	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
2013	4	5	5	4	5	5	5	5	4	5	5	5	5	5	3	5	4	5	4	5	5	5
2013	4	4	3	3	4	4	4	3	3	3	4	4	4	4	4	4	4	3	4	3	2	4
2013	4	3	3	3	4	3	4	4	3	3	5	4	4	3	3	3	3	4	3	4	4	3
2014	4	4	4	4	4	4	5	3	3	3	4	3	5	3	4	4	3	3	4	2	4	4
2014	5	5	5	5	5	5	5	5	4	3	5	4	3	3	3	3	3	3	3	4	4	3
2014	3	4	4	3	5	3	3	3	3	3	5	3	4	4	4	3	4	4	4	4	3	3
2015	4	4	4	4	4	4	4	4	3	3	2	4	5	4	5	4	4	3	5	5	5	5
2015	5	5	5	5	5	4	5	5	3	3	5	3	5	5	5	5	3	3	5	5	3	5
2015	3	4	4	4	4	4	3	3	3	3	2	4	4	4	4	4	3	3	4	3	3	4
2016	5	5	5	3	5	5	5	5	3	3	5	5	3	3	3	4	3	3	5	5	4	5
2016	3	3	4	3	4	4	4	3	3	3	2	4	3	3	4	3	3	3	3	3	3	4
2016	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3
2017	3	3	3	4	4	3	4	3	3	3	4	4	4	4	4	3	3	4	3	3	4	3
2017	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4
2017	4	4	4	4	4	3	4	3	3	3	3	3	3	3	3	4	3	4	3	4	4	3
2018	4	4	4	4	4	4	4	4	2	2	4	4	4	4	4	4	4	4	4	4	4	4
2018	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	4	4	4	4	4
2018	5	5	4	4	5	5	5	4	4	4	4	5	4	4	4	3	4	4	4	4	3	3
2019	3	4	4	4	4	4	5	5	4	3	4	4	4	4	4	4	4	4	4	4	3	3
2019	4	4	5	4	4	4	5	4	4	3	4	4	4	4	4	4	3	3	4	5	4	4
2019	5	5	5	5	5	4	5	4	3	4	5	3	3	3	3	3	3	3	3	5	3	3
2020	4	2	4	2	4	2	3	4	3	4	2	4	4	4	4	4	2	5	4	4	3	3
2020	5	5	5	4	5	5	4	4	3	3	3	5	3	3	3	3	5	3	3	5	3	3
2020	5	5	5	5	5	4	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	4
2021	5	5	5	5	5	5	5	3	3	3	5	5	4	4	3	3	4	3	3	5	3	3
2021	5	5	5	5	5	4	5	5	5	5	5	5	2	4	4	4	3	5	4	5	5	5
2021	4	4	4	4	4	4	4	4	3	3	4	3	4	4	3	3	4	3	4	4	3	3
2022	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	5	2	5
2022	4	4	4	4	4	5	4	4	3	3	4	4	3	3	3	3	3	4	4	4	3	3
2022	4	4	4	4	4	4	4	4	4	3	3	4	4	3	3	3	3	3	3	5	3	3
2023	4	4	4	4	4	4	4	4	3	3	4	4	3	3	4	3	3	3	4	4	3	3
2023	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	5	3	3
2023	3	3	4	3	4	3	4	3	3	4	4	4	3	4	4	3	3	4	5	3	4	4
2024	4	4	4	4	4	4	4	4	3	3	4	4	4	3	3	4	3	3	4	5	3	3
2024	3	3	5	4	5	3	4	3	4	4	4	5	3	5	4	3	3	4	4	4	4	3
2024	4	3	3	3	4	4	4	3	4	4	5	3	4	1	4	4	4	4	4	4	3	3
2025	4	4	5	4	4	3	4	3	4	4	5	4	4	3	4	3	3	3	4	5	4	4
2025	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	4	3	4
2025	4	5	5	4	5	3	5	3	2	3	5	3	4	3	4	3	3	3	3	5	3	3
2026	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4
2026	4	4	4	4	5	3	4	3	3	3	5	4	4	3	3	3	4	3	3	5	3	3
2026	5	5	5	5	5	5	4	4	4	4	5	5	4	4	4	4	4	4	5	5	4	4
2027	4	4	4	4	4	3	5	3	3	3	5	5	5	4	4	4	3	3	3	5	3	3
2027	5	5	5	5	5	4	4	4	4	4	4	5	4	5	4	4	4	4	4	5	4	4
2027	3	4	4	4	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	3	3
2028	5	5	5	4	5	5	5	5	5	4	5	5	4	5	5	5	4	4	5	5	5	5
2028	4	4	5	4	4	4	4	3	3	3	4	3	3	4	4	4	4	3	4	4	3	3
2028	5	5	5	5	5	5	4	3	3	3	5	3	4	3	4	3	3	3	4	4	3	3
2029	4	4	4	4	4	4	4	4	3	3	4	3	4	4	4	4	3	3	4	4	3	3
2029	5	5	3	4	5	3	5	3	3	3	5	5	5	3	5	3	3	3	5	4	3	5
2029	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2030	5	5	5	4	5	3	5	3	3	3	4	4	3	3	3	3	3	3	4	2	3	3
2030	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2030	4	4	4	4	4	4	4	4	4	3	4	4	4	3	2	4	3	2	4	4	4	3
2031	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2031	3	4	4	4	2	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	3	3
2031	4	5	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2032	4	4	4	3	4	4	4	3	3	3	4	3	4	4	4	4	3	3	4	4	4	4
2032	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	3	4	5	4	4
2032	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2033	4	5	5	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	5	4
2033	4	4	4	4	4	4	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5
2033	3	3	3	3	5	3	2	3	3	3	5	2	4	3	4	3	3	3	3	4	3	3
2034	5	2	2	2	2	2	2	4	4	4	4	2	2	2	2	2	4	4	4	4	5	4
2034	3	3	3	3	5	3	4	3	3	3	5	4	5	3	3	3	5	3	3	5	3	3
2034	3	4	3	3	4	2	4	3	3	3	2	3	3	3	3	3	4	3	3	5	3	3
2035	3	3	3	3	5	5	5	3	3	3	5	4	4	3	3	3	3	3	3	2	3	3
2035	4	4	4	4	5	4	4	3	3	3	5	3	4	3	3	3	3	3	3	4	3	3
2035	3	3	3	3	4	4	4	3	3	3	4	3	2	3	3	3	3	3	3	4	3	3
2036	3	4	4	4	4	4	3	3	3	3	4	3	4	3	3	3	3	3	3	4	3	3
2036	3	3	4	4	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3
2036	4	4	4	5	5	4	4	3	3	3	5	3	5	3	4	4	3	3	4	5	5	5
2037	3	3	4	4	4	3	4	3	3	3	4	4	4	3	4	3	3	3	3	4	3	3
2037	4	4	3	4	4	3	4	3	3	3	5	4	4	3	3	4	3	3	4	5	3	3
2037	4	4	4	5	5	3	4	3	3	4	5	4	4	4	3	3	3	4	3	4	3	3
2038	4	2	4	4	4	3	1	3	3	3	1	1	1	1	1	1	3	3	1	4	3	3
2038	4	4	4	4	4	4	4	3	3	3	2	3	2	2	3	2	2	3	3	4	3	3
2038	4	4	3	3	3	2	3	3	3	3	2	3	3	3	2	2	2	4	2	2	3	3
2039	4	4	4	4	4	3	4	3	3	4	4	4	4	4	4	3	3	3	4	4	3	3
2039	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	2	4	3
2039	3	3	3	3	4	4	4	4	4	4	4	4	3	3	3	3	3	3	4	4	3	3
2040	3	3	3	3	3	3	4	3	3	3	2	3	3	3	2	3	2	3	3	2	4	4
2040	3	3	4	4	4	4	4	4	4	4	2	4	3	3	3	3	3	3	3	4	3	3
2040	4	4	4	4	4	4	4	4	3	3	4	3	3	3	3	4	3	3	4	4	3	2
2041	4	4	3	4	4	4	4	4	3	3	2	3	3	3	3	3	3	3	4	4	3	3
2041	4	4	4	4	4	4	4	4	3	3	1	4	3	3	4	3	3	3	4	4	3	4
2041	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4
2042	4	4	4	4	4	4	4	4	3	3	1	4	3	3	4	4	3	3	4	4	4	4
2042	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2042	3	3	3	3	4	4	5	4	3	3	4	4	4	3	4	4	4	3	4	4	3	3
2043	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2043	3	4	4	4	4	4	5	5	3	3	5	4	4	3	3	4	3	4	4	4	3	3
2043	4	4	4	4	4	4	4	4	3	4	4	3	2	3	3	4	4	4	4	4	3	4
2044	3	4	4	4	4	4	5	4	3	3	4	4	3	3	3	4	3	3	4	4	4	3
2044	4	4	3	4	4	3	3	4	3	3	5	5	3	3	4	4	3	4	4	3	2	3
2044	3	3	3	3	4	4	4	4	4	3	4	4	3	3	3	3	3	3	3	4	3	4
2045	5	3	4	4	4	4	3	4	2	3	2	3	4	3	3	4	3	3	2	3	3	4
2045	3	3	3	3	4	3	4	4	3	3	4	4	3	3	3	3	3	3	3	5	5	3
2045	5	4	4	5	5	4	5	5	4	4	5	3	4	4	4	4	4	4	4	5	5	5
2046	3	3	3	3	5	4	5	5	3	5	5	4	3	3	3	3	3	3	3	5	3	3
2046	3	4	2	2	5	4	5	5	4	4	1	4	4	4	4	4	4	4	4	4	4	5
2046	4	4	4	4	5	4	5	4	5	4	4	5	4	4	4	4	4	4	4	4	3	4
2047	5	5	5	4	5	4	4	4	4	4	5	4	4	4	4	4	4	4	4	5	5	4
2047	4	4	5	4	5	4	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4
2047	5	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
2048	5	4	5	5	5	4	5	4	3	3	5	5	5	4	4	4	4	4	5	4	4	4
2048	4	3	4	4	4	2	4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4
2048	5	5	5	5	5	4	5	4	3	3	5	4	5	3	4	4	4	4	4	4	4	4
2049	4	2	4	2	4	4	5	4	4	4	4	5	5	5	5	4	5	4	4	4	2	4
2049	4	5	5	5	5	5	5	4	4	4	5	4	4	3	4	4	4	5	4	4	3	4
2049	4	4	4	4	4	4	5	5	3	4	4	4	4	4	4	4	4	4	4	5	4	3
2050	5	5	5	4	5	4	4	3	3	3	4	4	5	4	4	4	4	4	4	4	3	4
2050	4	4	4	4	4	4	4	2	3	4	4	3	4	3	3	3	4	3	3	2	4	3
2050	4	4	5	4	5	4	5	4	3	3	5	4	5	4	5	4	4	4	5	4	4	4
2051	5	3	3	4	4	4	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	3
2051	4	5	5	5	5	4	4	4	5	4	4	5	5	4	5	4	4	5	4	5	4	4
2051	4	4	4	4	4	4	2	4	2	2	4	4	4	4	4	2	4	3	4	4	4	4
2052	4	2	4	4	4	2	3	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4
2052	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3
2052	4	4	4	4	4	4	4	4	3	3	4	4	4	3	3	4	3	3	4	4	3	3
2053	4	4	4	4	4	4	4	3	2	3	4	4	4	4	4	4	4	4	4	4	4	3
2053	4	5	5	4	5	4	5	2	2	3	5	5	3	3	3	4	3	3	4	4	3	3
2053	4	4	4	4	4	3	5	4	4	4	5	4	3	3	3	4	3	3	4	4	3	3
2054	4	4	4	4	4	4	5	4	3	3	3	5	4	3	3	4	3	4	2	1	3	3
2054	3	3	3	3	4	4	4	4	3	3	3	4	3	3	3	4	3	3	2	2	3	3
2054	4	4	4	4	5	4	5	3	1	1	3	1	5	1	1	1	3	3	1	1	2	1
2055	4	3	4	4	4	4	4	2	3	2	4	4	4	3	4	4	4	4	3	2	3	3
2055	1	2	1	1	1	2	5	3	3	3	3	5	5	5	5	5	5	4	1	5	3	4
2055	4	4	4	4	5	5	5	5	2	4	4	4	2	2	2	2	4	4	4	4	4	4
2056	5	5	5	4	5	5	5	3	4	4	5	5	4	4	5	4	4	3	5	5	4	5
2056	4	4	4	4	4	4	5	5	4	4	5	4	2	2	2	4	4	4	4	4	4	4
2056	4	4	4	4	4	4	5	4	3	3	4	4	5	4	4	4	4	3	4	5	3	3
2057	1	4	4	4	4	5	5	5	4	4	5	4	4	4	4	4	4	4	4	4	4	4
2057	4	4	5	5	5	4	4	4	3	3	5	4	3	3	3	4	4	5	4	4	4	4
2057	4	4	5	4	4	4	5	3	3	3	3	5	3	3	3	3	3	5	3	5	3	5
2058	3	4	5	4	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	4	4
2058	4	4	4	4	5	3	5	3	3	3	5	4	3	3	3	3	3	3	3	5	3	3
2058	3	4	4	4	5	3	5	4	4	4	5	4	4	2	4	4	4	3	5	5	4	4
2059	3	4	4	4	3	3	2	3	3	3	5	4	3	3	3	3	3	5	3	5	3	3
2059	2	2	4	3	4	3	4	3	3	2	4	2	2	2	3	3	4	4	4	4	4	2
2059	3	4	4	4	4	4	2	3	3	3	4	2	3	3	3	3	4	3	3	4	3	3
2060	5	4	4	3	4	4	4	4	3	3	4	4	4	2	4	4	3	2	4	5	5	4
2060	4	4	4	4	4	4	4	3	3	3	4	4	3	3	3	4	3	3	4	4	3	3
2060	4	4	4	4	4	4	4	3	3	3	4	4	3	3	4	4	3	3	4	4	3	4
2061	4	4	4	4	4	4	4	3	3	3	5	4	3	3	4	3	4	4	3	4	3	3
2061	4	5	5	5	5	4	4	4	3	3	5	4	4	4	4	4	4	3	4	4	4	4
2061	4	4	4	4	5	5	5	5	4	4	5	5	5	5	5	5	4	4	4	4	4	4
2062	4	4	4	4	5	4	4	4	4	3	5	4	4	4	4	2	5	4	4	5	4	2
2062	4	4	4	4	5	4	4	4	4	4	5	5	4	4	5	4	5	4	4	5	4	4
2062	5	4	4	4	5	3	5	3	4	4	5	4	5	3	3	4	5	3	5	5	3	4
2063	4	4	4	4	4	4	5	4	4	4	5	5	5	4	4	4	4	4	4	4	4	4
2063	4	4	4	4	5	3	5	3	3	3	5	5	5	3	3	4	3	3	5	5	3	3
2063	4	3	3	2	2	2	4	4	3	3	5	3	4	3	3	3	3	3	3	4	4	3
2064	3	4	3	4	5	3	4	4	5	5	5	4	5	3	3	3	4	3	4	5	4	3
2064	2	3	3	2	4	3	4	3	2	3	5	3	3	3	3	3	4	3	3	3	3	3
2064	3	3	3	3	5	5	4	5	4	4	5	5	4	3	4	4	3	3	4	4	3	3
2065	4	3	3	2	4	3	4	4	3	4	5	4	3	4	4	3	3	3	3	3	3	3
2065	3	3	3	3	4	3	4	3	3	3	2	3	3	4	3	3	3	3	3	4	3	3
2065	4	4	4	4	4	3	4	3	3	3	4	4	3	3	3	3	3	3	4	3	3	3
2066	4	3	3	4	4	4	4	4	3	3	4	4	3	3	4	3	3	3	4	5	3	3
2066	4	4	4	4	4	4	4	4	3	3	4	4	3	3	3	3	3	3	4	3	3	3
2066	5	5	4	5	5	4	4	4	4	3	5	4	4	3	4	3	4	3	4	4	3	4
2067	4	4	4	4	4	3	4	3	3	3	3	4	3	4	4	3	3	4	4	3	3	3
